id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
287,2011-11-03,49,27,4,NA,NA,NA,NA,NA,NA,Investment,Horoshevskoe,8568431.188,56535,0.063647724,0.236108458,4694,2354,4,3893,6684,4,0,NA,3,0,14,5,no,0,10,27,no,no,no,no,no,no,no,no,80791,36014,44777,9054,4681,4373,34328,17044,17284,13153,3943,9210,4694,2435,2259,3893,2016,1877,10084,5196,4888,14636,7010,7626,8108,4196,3912,266,38,2,3,122,34,59,0,8,0,266,1,5,163,47,50,116,1.005390075,0.403185014,4.838220174,0.403185014,0.508362795,0.383071131,1.934070149,1.019442485,0.397047983,14.95541,0.577018,9.574408,0.71514598,8.581751765,71,0.71514598,1.524350695,71,0.308197636,3.698371637,1.589296163,no,10.47249677,0.316162702,2.991942356,3.854273645,5.021743424,0.316162699,4,no,1.23474741,32,0.375388078,no,3.939809312,83,3.564348171,5,13.66172166,4.986248552,1.688195855,2.148786208,2.775002125,2.026921547,19.45437583,1.149564567,1.217641852,0.977539621,2.205559224,2.306452504,0.117887198,0.439859798,3.861970594,1.556456424,1.817727175,1.027349216,0.194447496,0.237543789,2.587856962,0.383071131,0.451453121,0.452635058,5.090859906,3.442485104,2.140226599,2.768453415,0.285030627,poor,0,1.67,2,168500,1,19700,3,933.33,1500,1216.67,0,1,0,1,1,0,0,1,2,0,0,1,0,0,17.15,7,197979,2,334700,7,914.29,1500,1207.14,0,3,1,1,1,1,0,1,3,0,0,2,1,0.92,20.74,17,347577,4,453400,32,1175.86,1896.55,1536.21,3,7,6,7,2,6,1,3,5,0,0,13,1,4.05,18.05,40,753193,11,1009256,85,1101.23,1783.95,1442.59,4,19,18,19,13,8,4,5,6,0,2,24,1,6.28,19.97,133,3117335,16,1093237,375,896.84,1474.14,1185.49,27,92,90,89,51,20,6,11,17,0,5,60,1,9.5,15.78,441,9170111,70,3149893,1527,903.44,1489.13,1196.28,101,376,376,340,219,94,21,48,87,0,59,140,12,8800000
288,2011-11-03,43,29,1,NA,NA,NA,NA,NA,NA,Investment,Nagornoe,5293464.965,77878,0.023464016,0.195781053,4713,2279,4,5212,10027,8,1,NA,3,0,2,2,no,0,2,6,no,no,no,no,no,no,no,no,115352,52813,62539,10600,5422,5178,49882,24603,25279,17396,5130,12266,4713,2390,2323,5212,2677,2535,11749,6001,5748,22625,11064,11561,9319,4737,4582,244,71,0,0,105,4,64,0,0,0,243,0,1,153,56,33,18,1.612975362,1.183976121,14.1345257,1.177877142,0.303113879,0.462189362,1.413751818,0.263063686,0.052200385,3.683112,3.748674,7.389398,2.400834592,28.8100151,2,5.286451143,6.741069165,2,0.100444427,1.205333126,0.84599894899999994,no,10.07550672,3.716122269,6.856826179,8.34660058,8.927901339,0.189943619,2,no,3.716122243,4,0.149267948,no,10.87643187,32,4.616222955,2,11.98708769,4.051076686,0.933983053,1.004688615,4.18692982,2.454995059,10.29435146,1.815375404,0.139665089,3.683774334,10.0075472,6.398112475,2.019171815,1.394703536,12.98967874,1.688947177,1.759727651,1.450593324,0.524949237,0.527813535,1.038202407,0.462189362,1.636069002,0.785670294,2.308637143,2.450228251,2.849772538,1.123988267,0.258496272,poor,1.24,26.27,0,0,0,0,2,650,1e3,825,0,1,0,1,0,0,0,0,0,0,0,1,0,5.1,30.34,8,373815,6,303970,9,577.78,1e3,788.89,0,4,3,1,1,0,0,0,1,0,1,1,1,8.98,31.38,12,645399,6,303970,16,735.71,1250,992.86,2,6,4,1,2,1,0,0,1,0,2,8,1,8.98,29.9,16,687399,9,389770,39,672.97,1148.65,910.81,2,13,13,6,4,1,0,1,3,0,4,11,3,12.22,22.88,26,860066,15,636670,88,671.08,1144.58,907.83,5,24,32,18,8,1,0,5,11,1,8,26,8,13.68,21.5,88,3408664,48,2239705,294,743.26,1244.68,993.97,12,72,94,78,32,6,0,13,33,1,10,72,12,5220000
289,2011-11-05,31,19,4,NA,NA,NA,NA,NA,NA,Investment,Nagornoe,5293464.965,77878,0.023464016,0.195781053,4713,2279,4,5212,10027,8,1,NA,3,0,2,2,no,0,2,6,no,no,no,no,no,no,no,no,115352,52813,62539,10600,5422,5178,49882,24603,25279,17396,5130,12266,4713,2390,2323,5212,2677,2535,11749,6001,5748,22625,11064,11561,9319,4737,4582,244,71,0,0,105,4,64,0,0,0,243,0,1,153,56,33,18,1.599396075,0.854617751,10.18222527,0.848518772,0.691393428,0.39973205,1.042892556,0.199050756,0.154523107,4.069786,3.803144,7.352183,3.048687901,36.58425481,2,4.871781432,6.768663426,42,0.164844537,1.978134438,0.433119469,no,9.832600237,3.764371325,6.945553886,8.408324899,9.010471977,0.506984851,2,no,3.764371306,4,0.551427501,no,8.893490381,32,4.399494437,2,12.36895035,3.915032819,1.102968082,0.955991787,4.077645479,2.599258141,10.07762294,1.598646885,0.400023527,3.481604,9.79081868,6.068754105,2.232101754,1.742841771,12.77295023,2.336800486,1.542999133,1.73261334,0.882328396,0.803886903,0.735089007,0.39973205,1.523251445,0.397147665,2.20391866,3.09808156,3.261951726,0.957910427,0.426584783,poor,9,25.51,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,0,1,0,0,1,1,16.06,21.37,5,360523,2,135970,8,657.14,1142.86,900,1,2,3,1,1,0,0,0,1,0,2,2,1,10.34,20.64,10,536315,7,307770,19,766.67,1277.78,1022.22,1,6,5,4,2,1,0,0,1,0,3,8,2,9.53,24.38,17,704495,8,337770,43,671.79,1153.85,912.82,4,14,14,5,5,1,0,1,3,0,3,10,4,9.89,20.82,24,821466,16,639270,94,692.05,1170.45,931.25,6,23,33,23,8,1,0,4,13,1,4,25,8,14.73,21.3,87,3417764,53,2317525,314,733.55,1227.57,980.56,13,81,98,83,33,6,0,14,33,1,10,70,10,4650000
290,2011-11-05,44,27,5,NA,NA,NA,NA,NA,NA,Investment,Horoshevo-Mnevniki,18036436.51,166803,0.232080423,0.111627393,10955,3397,4,12238,11085,5,0,1970,2,0,18,4,no,0,3,8,yes,no,no,yes,no,no,no,yes,155427,75605,79822,24814,12687,12127,100601,52615,47986,41388,11944,29444,10955,5583,5372,12238,6258,5980,27533,14076,13457,30980,16454,14526,21679,11083,10596,754,208,99,61,125,49,200,11,1,0,757,38,41,413,99,166,97,3.986121635,2.66202042,31.62268689,2.635223907,0.335757764,0.603131333,2.032422808,0.71863244,0.333734362,19.41256,3.869193,10.82536,3.567203804,42.80644565,26,3.779624428,5.552144395,26,0.227012324,2.724147882,0.925578311,no,5.037078161,5.329683082,8.37075467,9.209040307,10.37272595,1.086960702,29,no,1.761974546,35,2.585326708,no,10.06856422,83,6.944627196,5,19.11860005,1.21503218,0.300280551,2.824675655,2.687108354,4.229001766,24.36052266,1.945473697,0.787243884,1.037849213,1.037849213,1.016897606,0.966394873,1.851516377,6.897701273,1.769004254,2.196058344,1.264102768,1.578470315,0.456364288,0.716493122,0.603131333,2.1971983,0.534683335,7.320545534,10.98602983,6.713665918,1.938773034,0.384639121,satisfactory,0,11.4,1,9000,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,0,0,3.16,18.12,2,38500,0,0,7,828.57,1428.57,1128.57,0,1,3,1,2,0,0,0,1,0,0,13,0,15.05,15.38,6,66500,0,0,17,825,1406.25,1115.63,1,4,5,2,5,0,0,0,3,0,0,18,0,20.09,9.96,6,66500,4,95017,37,731.43,1242.86,987.14,2,7,14,9,5,0,0,0,4,0,1,20,1,21.83,7.61,18,273666,10,253718,81,741.67,1256.94,999.31,9,13,29,20,10,0,0,2,8,0,1,34,3,21.4,11.39,61,1685535,34,1768609,257,739.82,1241.15,990.49,31,64,75,56,23,8,0,6,20,0,2,83,9,7100000
291,2011-11-05,39,20,4,NA,NA,NA,NA,NA,NA,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,10175,13,19083,21892,14,0,NA,5,0,16,16,no,0,15,2,no,no,no,no,no,no,no,yes,165727,75503,90224,40692,20977,19715,161290,79622,81668,45487,12303,33184,19223,9987,9236,19083,9761,9322,45170,23233,21937,35793,17785,18008,36035,18574,17461,352,3,0,0,4,17,328,0,0,0,352,0,0,0,176,176,16,2.165860643,1.34517874,15.85983941,1.321653284,0.090251273,0.147556368,0.756388886,0.170419867,1.475157536,3.019081,1.073515,8.004679,3.175865058,38.1103807,16,3.176360325,4.454837598,16,0.184519733,2.214236798,0.303416555,no,4.026433764,8.297686823,11.55727512,13.03989208,13.78840376,4.026433763,1,no,5.633019748,23,2.189645855,no,16.13175822,5,6.007195974,6,4.390497899,3.878170761,0.982630818,0.266399011,5.016702205,6.003630776,5.896599034,1.211553233,0.213465874,1.675318595,2.304646341,7.606040497,3.224225258,2.984012178,3.093362563,0.147332085,4.34910999,2.838879665,0.606491817,1.301068776,0.262734443,0.147556368,0.751908567,0.675931173,7.738232811,10.3051384,4.797349727,2.659158778,0.366512154,excellent,25.42,0,0,0,0,0,2,1e3,1500,1250,1,0,0,1,0,0,0,0,0,0,0,2,0,27.71,0,0,0,3,39022,16,600,1e3,800,3,6,3,3,1,0,0,2,2,0,0,4,4,24.47,0.05,1,2700,9,122332,26,631.82,1068.18,850,4,8,7,5,2,0,0,2,2,0,0,14,4,20.02,5.69,2,14271,17,366810,46,546.34,939.02,742.68,5,18,14,7,2,0,0,3,3,0,0,20,5,19.73,10.88,2,14271,26,633931,64,571.93,991.23,781.58,7,22,22,9,4,0,0,6,8,0,1,31,7,16.62,12.43,8,288023,37,1315386,126,638.6,1083.33,860.96,12,36,42,28,7,1,0,10,26,0,2,55,10,5550000
292,2011-11-05,20,12,2,NA,NA,NA,NA,NA,NA,Investment,Nagornoe,5293464.965,77878,0.023464016,0.195781053,4713,2279,4,5212,10027,8,1,NA,3,0,2,2,no,0,2,6,no,no,no,no,no,no,no,no,115352,52813,62539,10600,5422,5178,49882,24603,25279,17396,5130,12266,4713,2390,2323,5212,2677,2535,11749,6001,5748,22625,11064,11561,9319,4737,4582,244,71,0,0,105,4,64,0,0,0,243,0,1,153,56,33,117,1.479879466,0.862554276,10.35065131,0.862554276,0.437688846,0.133118297,1.016945934,0.096102635,0.446861007,4.209372,4.078134,7.108684,2.954217084,35.45060501,2,4.61004064,6.164237445,2,0.138704782,1.664457389,0.293563039,no,9.510380446,4.03533752,7.226318912,8.679102414,9.289596466,0.546213498,2,no,4.035337503,4,0.709804195,no,10.20002137,32,3.939812452,2,12.49592021,4.084230128,1.086963459,0.969917915,4.264327791,2.494544424,9.547126647,1.1389649,0.611631155,3.00736383,9.260322383,6.267925936,2.554285517,1.856963237,12.31326824,1.663420221,1.083317148,2.057290893,1.047747241,0.753868681,0.472003729,0.133118297,1.73949376,0.131030928,1.945327934,2.424701295,3.484464344,0.701285504,0.38842011,poor,15.31,1.21,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,0,1,0,0,0,1,16.5,12.97,2,154340,0,0,8,628.57,1071.43,850,1,3,2,1,1,0,0,0,1,0,2,2,2,11.38,16.71,8,419315,7,252770,23,671.43,1166.67,919.05,2,7,9,2,2,1,0,0,1,0,3,4,2,8.71,20.46,14,587495,8,337770,46,692.68,1182.93,937.8,5,13,15,7,5,1,0,1,3,1,3,11,7,9.93,20.34,24,835156,19,791270,101,685.26,1157.89,921.58,6,27,34,24,9,1,0,2,13,1,4,24,8,15.23,21.42,88,3335394,53,2498060,291,719.06,1208.63,963.85,13,73,97,75,28,5,0,9,30,1,10,72,9,4000000
293,2011-11-05,37,19,1,NA,NA,NA,NA,NA,NA,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,3848,4,5731,8687,5,0,NA,1,0,4,2,no,0,0,0,no,yes,no,yes,no,no,no,no,102828,47783,55045,13954,7202,6752,49242,24606,24636,8935,2488,6447,7567,3867,3700,5731,3000,2731,15057,7784,7273,26154,13689,12465,12659,6564,6095,1204,12,793,36,179,14,97,0,64,9,1204,298,382,306,42,176,11,2.000080124,1.09261841,12.63370139,1.052808449,0.108845737,0.072856076,0.394716567,0.247314331,0.564424321,4.636067,2.118839,2.97351,3.246579857,38.95895829,11,3.246579857,4.692531938,11,0.160898653,1.930783836,0.640829834,no,2.761290419,10.7295861,14.61948956,15.31787237,16.71829075,2.599886474,7,no,2.621675101,11,2.286931838,no,22.44872955,5,7.399163113,3,8.74239434,15.16712412,1.429327224,3.254157292,10.21095657,2.414645735,12.24606915,0.978296916,0.447552881,3.572278525,3.572278525,15.57362481,3.232396692,3.497270381,14.29922908,0.87413025,6.092888399,2.636349439,2.672877777,3.022701405,0.773040605,0.072856076,1.642638669,1.628011084,8.838971576,5.804268257,5.06572836,4.115281673,0.606191631,good,15.59,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,21.63,5.36,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,0,0,0,1,1,24.99,8.01,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,24.42,10.84,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,1,3,0,0,2,1,18.92,8.32,0,0,4,68600,9,700,1166.67,933.33,0,1,4,4,0,0,0,3,3,0,0,6,2,14.3,4.87,2,138650,20,405046,38,686.49,1162.16,924.32,1,8,16,11,1,1,0,5,9,0,2,19,6,4430000
294,2011-11-05,75,48,10,NA,NA,NA,NA,NA,NA,Investment,Horoshevskoe,8568431.188,56535,0.063647724,0.236108458,4694,2354,4,3893,6684,4,0,NA,3,0,14,5,no,0,10,27,no,no,no,no,no,no,no,no,80791,36014,44777,9054,4681,4373,34328,17044,17284,13153,3943,9210,4694,2435,2259,3893,2016,1877,10084,5196,4888,14636,7010,7626,8108,4196,3912,266,38,2,3,122,34,59,0,8,0,266,1,5,163,47,50,102,1.060878593,0.536529988,6.438359862,0.536529988,0.074073028,0.276335345,1.951534514,0.137289982,0.113082219,16.64456,2.255476,9.659352,2.403789327,28.84547192,81,2.408363736,3.400670783,81,0.123518542,1.482222502,0.736625852,no,8.38975391,2.133510847,5.042661208,5.890680136,7.067103354,1.300901236,32,no,1.554996676,35,0.491905383,no,5.9813611,83,3.93664025,5,15.7417773,2.96301191,2.747419553,0.167807684,0.692013721,2.418982591,19.93547862,1.917166169,1.17188764,2.18287275,3.933383447,2.128569362,2.201413617,0.717544584,3.162295812,0.422571964,1.803606854,1.170876889,0.835170142,0.870276694,1.407339436,0.276335345,2.076790189,1.828177864,6.313904058,5.484036892,4.121310361,1.294638739,0.21010662,poor,14.69,28.36,0,0,0,0,5,875,1500,1187.5,1,0,2,1,1,0,0,0,0,0,0,0,0,12.33,39.83,3,19685,2,114000,13,827.27,1409.09,1118.18,2,2,5,2,1,1,0,0,0,0,0,0,0,8.98,33.28,8,47450,3,429000,26,827.27,1409.09,1118.18,4,4,10,4,2,2,0,0,0,0,1,5,1,8.23,29.14,19,271056,6,895326,44,777.5,1325,1051.25,4,7,18,9,4,2,0,0,1,0,2,14,3,6.86,24.63,49,1072631,19,1119599,135,828.23,1383.06,1105.65,11,29,40,31,17,7,0,7,12,0,2,41,4,14.01,14.15,210,6621908,46,2483287,658,872.11,1438.94,1155.53,52,165,167,147,84,33,10,19,37,0,10,123,8,1115000
295,2011-11-05,33,20,NA,NA,NA,NA,NA,NA,NA,Investment,Novogireevo,4395332.782,94561,0.063755213,0.038692987,6120,2215,4,6533,5824,4,0,1015,2,0,7,1,no,0,5,1,no,no,no,yes,no,no,no,no,72131,34296,37835,13523,6724,6799,56908,27219,29689,24130,7105,17025,6120,3096,3024,6533,3192,3341,14994,7422,7572,17070,7717,9353,11903,5928,5975,304,108,2,0,105,4,85,0,0,0,303,1,2,220,66,14,49,1.037491055,0.59786051,7.174326115,0.59786051,0.220759511,0.627303791,0.529129074,0.341453127,0.826149665,9.833198,1.154975,7.688534,1.8765225189999999,22.51827023,31,2.507425983,4.465848229,31,0.186544596,2.238535153,0.722953654,no,1.320749737,7.260888954,10.28943202,10.83879524,12.40824481,1.320749735,1,no,2.527020599,10,0.295977893,no,12.93962835,5,6.114794253,3,3.885479112,14.51235213,1.522425114,1.208870001,5.851365065,0.778543919,14.49778361,2.598620737,0.201126641,2.840460894,1.508463393,4.33784558,1.275108977,0.983982897,9.564391749,1.351216464,3.201065089,2.427286911,0.486080014,2.526036856,0.706546109,0.627303791,1.115537505,1.179370462,8.620577772,1.51763367,0.52826351,3.12342378,0.316999459,poor,3.49,0,0,0,2,6816,2,400,750,575,0,1,1,0,0,0,0,0,0,0,0,1,0,4.97,1.58,0,0,4,25106,8,512.5,937.5,725,0,2,5,1,0,0,0,0,0,0,4,2,0,12.26,2.5,0,0,6,61606,11,472.73,863.64,668.18,0,4,6,1,0,0,0,2,1,0,4,7,0,19.86,2.88,0,0,8,181806,25,616,1080,848,0,8,12,3,1,1,0,2,2,0,5,12,0,22.15,1.41,2,95000,15,581446,52,628,1090,859,2,13,24,10,2,1,0,5,8,0,6,21,3,25.63,7.78,13,337974,22,674915,85,669.51,1134.15,901.83,3,23,32,21,4,2,0,7,17,0,9,51,11,1000000
296,2011-11-05,44,27,9,NA,NA,NA,NA,NA,NA,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282,35,0,0,20,5,222,0,0,0,282,0,0,14,246,22,24,3.402146334,1.608494995,21.12412929,1.760344108,0.159136502,0.849638209,1.702785705,0.853652603,0.292605648,21.13779,1.60675,2.277026,1.808864241,21.70637089,23,1.821594338,3.264382279,23,0.212279044,2.547348523,0.750194465,no,5.116548232,6.79359311,8.970573194,9.558150788,11.03180155,2.91081026,5,no,3.434098955,20,0.421751476,no,8.68703041,101,13.009603480000001,5,14.51380558,5.014783292,2.082566771,1.085901351,7.752623215,1.071492103,12.85116316,1.51239674,0.098074931,0.71498906,3.50586762,6.179759935,3.127191083,2.481236052,5.355014249,1.889142263,0.761578382,2.991566478,0.751432695,0.904291107,0.304091744,0.849638209,1.077342383,1.063934042,1.300868211,5.87185179,3.255809485,3.527961662,0.719772229,poor,0,18.54,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,0,4.36,26.92,1,20042,1,23800,5,520,900,710,0,2,2,1,0,0,0,0,0,0,0,5,0,25.05,17.88,1,20042,7,365770,19,611.11,1055.56,833.33,1,5,8,4,1,0,0,2,5,1,0,6,2,28.77,12.15,2,22140,10,403200,32,640.74,1111.11,875.93,5,6,13,6,2,0,0,3,11,1,0,10,2,22.86,17.34,22,406994,17,495058,78,656.94,1104.17,880.56,6,26,21,17,8,0,0,6,15,1,0,32,2,16.35,17.6,49,919175,43,1483776,235,680.37,1150.68,915.53,16,70,74,49,23,3,0,13,29,1,5,87,8,6150000
297,2011-11-05,44,28,6,NA,NA,NA,NA,NA,NA,Investment,Nagatinskij Zaton,9589336.912,115352,0.372602044,0.049637257,6880,3119,5,7759,6237,8,0,229,1,0,6,1,yes,1,3,0,no,no,no,no,no,no,no,no,76284,34200,42084,15727,7925,7802,70194,35622,34572,29431,9266,20165,6880,3466,3414,7759,3909,3850,17700,8998,8702,15164,7571,7593,13729,6929,6800,245,83,1,0,67,4,90,0,0,0,244,1,1,143,84,15,2,2.46884876,1.433813922,17.20576707,1.433813922,0.001570442,0.204761051,0.633644978,0.212901273,0.878768736,1.360617,4.652088,8.80309,4.353901982,52.24682378,2,4.587706223,6.411214125,2,0.193546188,2.322554251,0.678657764,no,9.53279937,3.009942241,6.353756022,8.02838862,8.608324828,3.000800719,2,no,3.00994226,4,0.714712112,no,10.18851915,32,6.652046865,2,8.990792589,3.617143969,2.870302308,1.36033226,3.339465659,0.846386191,7.496416753,4.370649723,0.828046549,1.961774894,9.558671871,6.804136977,1.030029534,2.70131778,13.23572779,1.726230395,2.798493877,0.612501326,0.591372946,0.812065777,1.222081655,0.204761051,1.126732583,0.580469241,5.002507433,7.775822479,0.872531993,2.521757134,0.288367875,excellent,14.91,0,0,0,0,0,3,1166.67,2e3,1583.33,0,0,2,0,0,1,0,0,0,0,0,0,0,23.33,0.68,2,86600,5,94065,13,615.38,1076.92,846.15,0,5,6,1,0,1,0,0,1,0,4,3,0,20.97,7.55,3,102910,7,127065,17,694.12,1205.88,950,0,6,7,1,2,1,0,1,4,0,4,6,0,21.6,18.48,4,165510,8,179065,19,663.16,1157.89,910.53,0,7,8,1,2,1,0,1,5,0,4,11,0,17.87,28.28,12,821986,14,491565,29,635.71,1089.29,862.5,1,11,10,4,2,1,0,1,9,0,6,19,2,10.22,27.5,73,2861571,41,2048764,177,670.83,1145.83,908.33,9,49,66,35,15,3,0,15,28,0,10,65,15,7400000
298,2011-11-07,154,101,16,NA,NA,NA,NA,NA,NA,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,4050,7,9292,11234,8,0,2620,0,0,5,2,no,0,3,3,no,no,no,yes,no,no,no,no,78507,37052,41455,19784,10339,9445,85551,43352,42199,37127,11024,26103,9347,4806,4541,9292,4919,4373,22071,11484,10587,15929,8541,7388,17469,9082,8387,737,68,204,14,237,21,180,2,10,1,738,47,88,413,94,96,13,2.35577989,1.473956342,17.6874761,1.473956342,0.293792169,0.515825062,1.14524706,0.245019935,0.62372741,19.41692,3.632862,17.12976,2.210146754,26.52176105,10,2.270908712,3.273622917,10,0.171974105,2.063689255,0.766032654,no,1.868086833,8.150944596,11.29271649,12.35528684,13.20179138,1.712226592,33,no,1.824071089,45,1.378064962,no,13.59448481,50,14.9561154,1,22.4597172,7.532829522,1.438119729,2.268040018,5.876627241,0.598181302,19.48036826,8.540183838,0.156117207,1.943713604,4.902410639,8.240938032,5.389296033,1.050698128,3.219347435,2.82965279,8.402981474,0.258232897,0.632286114,0.38408956,3.31710838,0.515825062,0.765636907,0.420184468,6.207366683,7.537442453,7.574468939,3.382723263,0.509507779,satisfactory,2.1,0,1,9242,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,16.01,6.41,2,254242,2,253000,7,685.71,1142.86,914.29,0,1,3,3,0,0,0,1,2,0,0,2,0,18.7,8.78,2,254242,4,270741,15,950,1571.43,1260.71,1,1,5,5,2,1,0,1,3,0,0,4,0,23.85,8.92,3,329704,8,329081,28,956,1580,1268,3,3,8,8,4,2,0,1,3,0,0,9,0,31.18,4.78,7,386047,13,897167,46,853.49,1418.6,1136.05,3,9,14,12,5,3,0,3,7,0,0,21,0,31.95,4.9,19,929333,25,1226287,89,890,1475,1182.5,9,19,25,19,10,6,1,7,13,0,2,40,0,23300000
